source_id,destination_id,relationship_type,required_skills,optional_skills,estimated_time_months,transition_difficulty,recommended_certifications,probability,confidence,metadata
1aa7190b-c3c7-57c2-9881-33409699dd7e,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
f3bf4f27-3303-5fa0-86f3-00a9bfbece90,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
7d037228-21a6-5efa-ac71-888137da9f24,a9c15d66-04ff-5f70-a670-09e637ca569b,branch,[],[],,1,[],0.5,0.8,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,5ec30a3b-9df6-5d80-a5c3-5c011c384263,next_step,[],[],,1,[],0.5,0.8,{}
7d037228-21a6-5efa-ac71-888137da9f24,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
7d037228-21a6-5efa-ac71-888137da9f24,13a106be-f42c-53b3-80c7-7e04061130f2,next_step,[],[],,1,[],0.5,0.8,{}
13a106be-f42c-53b3-80c7-7e04061130f2,be359f2f-02b3-5bae-9733-a48d281cddb8,next_step,[],[],,5,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,73625bde-f180-536e-947b-810eea2b05a0,branch,[],[],,1,[],0.5,0.8,{}
73625bde-f180-536e-947b-810eea2b05a0,b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,branch,[],[],,1,[],0.5,0.8,{}
b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,2a99d627-9286-56fd-aa63-560e17e0c78e,branch,[],[],,1,[],0.5,0.8,{}
2a99d627-9286-56fd-aa63-560e17e0c78e,b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,branch,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,49b443a3-ef1a-50ea-a25f-5a6a4453affc,next_step,[],[],,1,[],0.5,0.8,{}
49b443a3-ef1a-50ea-a25f-5a6a4453affc,edd9c5b3-2409-5813-b141-624b762876bc,next_step,[],[],,1,[],0.5,0.8,{}
edd9c5b3-2409-5813-b141-624b762876bc,e2c25d39-77a1-5b4e-8705-38eb1b43cd31,branch,[],[],,1,[],0.5,0.8,{}
e2c25d39-77a1-5b4e-8705-38eb1b43cd31,a9c15d66-04ff-5f70-a670-09e637ca569b,branch,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,2bc7fc5f-f745-513a-bb19-1ed878e15e1b,branch,[],[],,1,[],0.5,0.8,{}
2bc7fc5f-f745-513a-bb19-1ed878e15e1b,b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,branch,[],[],,1,[],0.5,0.8,{}
b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,a9c15d66-04ff-5f70-a670-09e637ca569b,branch,[],[],,1,[],0.5,0.8,{}
b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,522f6dc9-b1de-5a76-af5a-31e12489e059,next_step,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,eb5b48c5-b922-541f-bf9c-d36805ac10b1,can_work_at,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,ca6eb2fd-88ea-5d51-9998-5f99b373b8aa,can_work_at,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,24d6a165-eced-5262-b3df-c190d28671c6,can_work_at,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,615cdca9-ec8f-59ec-a459-34300c65e0c0,next_step,[],[],,5,[],0.5,0.8,{}
615cdca9-ec8f-59ec-a459-34300c65e0c0,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,620543d1-39dd-5a28-94b3-10b979710ea9,next_step,[],[],,1,[],0.5,0.8,{}
620543d1-39dd-5a28-94b3-10b979710ea9,17d126cf-2c55-5b6f-a471-4472807628b4,branch,[],[],,1,[],0.5,0.8,{}
17d126cf-2c55-5b6f-a471-4472807628b4,ca165c79-0166-54f1-a2d0-8d15399c90fb,branch,[],[],,1,[],0.5,0.8,{}
ca165c79-0166-54f1-a2d0-8d15399c90fb,a9c15d66-04ff-5f70-a670-09e637ca569b,branch,[],[],,1,[],0.5,0.8,{}
17d126cf-2c55-5b6f-a471-4472807628b4,d5afc523-a059-5fe4-8685-6fb93965efb2,next_step,[],[],,1,[],0.5,0.8,{}
d5afc523-a059-5fe4-8685-6fb93965efb2,e599cb54-00d0-5398-836b-ccb9f1bac4be,next_step,[],[],,1,[],0.5,0.8,{}
e599cb54-00d0-5398-836b-ccb9f1bac4be,fcaeb13e-1e64-56a0-8a3e-a76045b180b8,next_step,[],[],,1,[],0.5,0.8,{}
bf231435-c559-5c0f-ae89-7e0f2efbe6a6,fcaeb13e-1e64-56a0-8a3e-a76045b180b8,requires_skill,[],[],,1,[],0.5,0.8,{}
335f1975-2a70-52b0-8a48-0388cfdd9635,fcaeb13e-1e64-56a0-8a3e-a76045b180b8,requires_skill,[],[],,1,[],0.5,0.8,{}
fcaeb13e-1e64-56a0-8a3e-a76045b180b8,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
e599cb54-00d0-5398-836b-ccb9f1bac4be,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
e599cb54-00d0-5398-836b-ccb9f1bac4be,a9c15d66-04ff-5f70-a670-09e637ca569b,branch,[],[],,1,[],0.5,0.8,{}
e599cb54-00d0-5398-836b-ccb9f1bac4be,d04d20d4-92db-561a-b7a7-01efd616ac96,branch,[],[],,1,[],0.5,0.8,{}
d04d20d4-92db-561a-b7a7-01efd616ac96,6bb277c6-49e9-5bb5-b316-3e51f8d423e6,next_step,[],[],,1,[],0.5,0.8,{}
6bb277c6-49e9-5bb5-b316-3e51f8d423e6,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
6bb277c6-49e9-5bb5-b316-3e51f8d423e6,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,ff1eb2cb-b90d-5d01-9468-b46cfc25be4a,branch,[],[],,1,[],0.5,0.8,{}
ff1eb2cb-b90d-5d01-9468-b46cfc25be4a,b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,branch,[],[],,1,[],0.5,0.8,{}
615cdca9-ec8f-59ec-a459-34300c65e0c0,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,1,[],0.5,0.8,{}
ff1eb2cb-b90d-5d01-9468-b46cfc25be4a,67bbf872-4403-525f-8274-120d2b0da316,next_step,[],[],,1,[],0.5,0.8,{}
67bbf872-4403-525f-8274-120d2b0da316,d9ac8145-a698-5999-a4c2-2235fa9706c2,next_step,[],[],,5,[],0.5,0.8,{}
89fc90e1-8be6-5e92-beaf-ce6605277560,d9ac8145-a698-5999-a4c2-2235fa9706c2,requires_skill,[],[],,1,[],0.5,0.8,{}
4e8a6732-1c3a-5f1c-b57e-9655d2157901,d9ac8145-a698-5999-a4c2-2235fa9706c2,requires_skill,[],[],,1,[],0.5,0.8,{}
53846298-3856-57f7-b320-69fefc1dfa3f,d9ac8145-a698-5999-a4c2-2235fa9706c2,requires_skill,[],[],,1,[],0.5,0.8,{}
82701844-af7e-507f-a054-4804344664f6,d9ac8145-a698-5999-a4c2-2235fa9706c2,requires_skill,[],[],,1,[],0.5,0.8,{}
d9ac8145-a698-5999-a4c2-2235fa9706c2,19b87726-31dc-571e-a105-877741490e68,can_work_at,[],[],,1,[],0.5,0.8,{}
d9ac8145-a698-5999-a4c2-2235fa9706c2,7c2af417-71fb-5c1a-9464-4d5f8c2d2e61,can_work_at,[],[],,1,[],0.5,0.8,{}
d9ac8145-a698-5999-a4c2-2235fa9706c2,2a7a4607-4d2d-59d6-8b2d-0e426945163e,can_work_at,[],[],,1,[],0.5,0.8,{}
d9ac8145-a698-5999-a4c2-2235fa9706c2,1e6fbf07-fa3e-5881-be88-d1ccd278977a,can_work_at,[],[],,1,[],0.5,0.8,{}
d9ac8145-a698-5999-a4c2-2235fa9706c2,adbcb119-deb4-5413-89c4-e4225beb04e6,can_work_at,[],[],,1,[],0.5,0.8,{}
d9ac8145-a698-5999-a4c2-2235fa9706c2,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
d9ac8145-a698-5999-a4c2-2235fa9706c2,5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,next_step,[],[],,5,[],0.5,0.8,{}
5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,6b04021b-32ef-5608-9681-76d54fad73a5,next_step,[],[],,5,[],0.5,0.8,{}
6b04021b-32ef-5608-9681-76d54fad73a5,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
d9ac8145-a698-5999-a4c2-2235fa9706c2,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
73625bde-f180-536e-947b-810eea2b05a0,4e522dc9-0d3f-58d5-871c-5c7b47b47d01,next_step,[],[],,1,[],0.5,0.8,{}
4e522dc9-0d3f-58d5-871c-5c7b47b47d01,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
67bbf872-4403-525f-8274-120d2b0da316,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,1,[],0.5,0.8,{}
6b04021b-32ef-5608-9681-76d54fad73a5,b2686cfd-62ac-51ed-8fae-b1e7454f0bf4,next_step,[],[],,5,[],0.5,0.8,{}
b2686cfd-62ac-51ed-8fae-b1e7454f0bf4,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,1,[],0.5,0.8,{}
67bbf872-4403-525f-8274-120d2b0da316,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
615cdca9-ec8f-59ec-a459-34300c65e0c0,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,1,[],0.5,0.8,{}
2a99d627-9286-56fd-aa63-560e17e0c78e,4749cd99-551e-515d-b913-3d0af92b189d,next_step,[],[],,1,[],0.5,0.8,{}
4749cd99-551e-515d-b913-3d0af92b189d,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
4749cd99-551e-515d-b913-3d0af92b189d,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
